Biblioteca 'Biblioteca Universitara Suceava' initiata.
[Staff] Carte adaugata: Printul Caspian [ISBN-C014]
[Staff] Carte adaugata: Calatoria pe Apa Zorilor [ISBN-C015]
[Staff] Carte adaugata: Calul si Baiatul [ISBN-C016]
[Staff] Carte adaugata: Ultima Batalie [ISBN-C017]
[Staff] Carte adaugata: Mica Sirena [ISBN-C018]
[Staff] Carte adaugata: Degetarica [ISBN-C019]
[Staff] Carte adaugata: Craiasa Zapezii [ISBN-C020]
[Staff] Carte adaugata: Rata cea Urata [ISBN-C021]
[Staff] Carte adaugata: Lebedele Salbatice [ISBN-C022]
[Staff] Carte adaugata: Frumoasa din Padurea Adormita [ISBN-C023]
[Staff] Carte adaugata: Alba ca Zapada [ISBN-C024]
[Staff] Carte adaugata: Scufita Rosie [ISBN-C025]
[Staff] Carte adaugata: Cenusareasa [ISBN-C026]
[Staff] Carte adaugata: Hansel si Gretel [ISBN-C027]
[Staff] Carte adaugata: Rapunzel [ISBN-C028]
[Staff] Carte adaugata: Harap Alb [ISBN-C029]
[Staff] Carte adaugata: Praslea cel Voinic [ISBN-C030]
[Staff] Carte adaugata: Fat Frumos din Lacrima [ISBN-C031]
[Staff] Carte adaugata: Ileana Cosanzeana [ISBN-C032]
[Staff] Carte adaugata: Basme romanesti vol 1 [ISBN-C033]
[Staff] Carte adaugata: Basme romanesti vol 2 [ISBN-C034]
[Staff] Carte adaugata: Winnie the Pooh [ISBN-C035]
[Staff] Carte adaugata: Pippi Sosetica [ISBN-C036]
[Staff] Carte adaugata: Fratii Inimii [ISBN-C037]
[Staff] Carte adaugata: Cartea junglei [ISBN-C038]
[Staff] Carte adaugata: Alice in Tara Minunilor [ISBN-C039]
[Staff] Carte adaugata: Peter Pan [ISBN-C040]
[Staff] Carte adaugata: Pinocchio [ISBN-C041]
[Staff] Carte adaugata: Heidi [ISBN-C042]
[Staff] Carte adaugata: Robinson Crusoe [ISBN-C043]
[Staff] Carte adaugata: Aventurile lui Tom Sawyer [ISBN-C044]
[Staff] Carte adaugata: Insula comorii [ISBN-C045]
[Staff] Carte adaugata: Don Quijote pentru copii [ISBN-C046]
[Staff] Carte adaugata: Gulliver in Tara Piticilor [ISBN-C047]
[Staff] Carte adaugata: Emil si Detectivii [ISBN-C048]
[Staff] Carte adaugata: Omul Invizibil [ISBN-C049]
[Staff] Carte adaugata: Razboiul Lumilor [ISBN-C050]
[Staff] Carte adaugata: Enciclopedia copiilor [ISBN-C051]
[Staff] Carte adaugata: Atlasul lumii pentru copii [ISBN-C052]
[Staff] Carte adaugata: Corpul uman pentru copii [ISBN-C053]
[Staff] Carte adaugata: Sistemul solar pentru copii [ISBN-C054]
[Staff] Carte adaugata: Dinozaurii uriasi [ISBN-C055]
[Staff] Carte adaugata: Animale din Romania [ISBN-C056]
[Staff] Carte adaugata: Mitologie Greaca pentru copii [ISBN-C057]
[Staff] Carte adaugata: Mitologie Romana pentru copii [ISBN-C058]
[Staff] Carte adaugata: Experimente stiintifice acasa [ISBN-C059]
[Staff] Carte adaugata: Romania pentru copii [ISBN-C060]
[Staff] Carte adaugata: Abecedar [ISBN-C061]
[Staff] Carte adaugata: Matematica distractiva cls 1 [ISBN-C062]
[Staff] Carte adaugata: Matematica distractiva cls 2 [ISBN-C063]
[Staff] Carte adaugata: Matematica distractiva cls 3 [ISBN-C064]
[Staff] Carte adaugata: Citim si scriem cls 1 [ISBN-C065]
[Staff] Carte adaugata: Citim si scriem cls 2 [ISBN-C066]
[Staff] Carte adaugata: Carte de colorat cu animale [ISBN-C067]
[Staff] Carte adaugata: Carte de colorat cu printese [ISBN-C068]
[Staff] Carte adaugata: Povesti de noapte buna [ISBN-C069]
[Staff] Carte adaugata: Jurnalul unui pusti vol 1 [ISBN-C070]
[Staff] Carte adaugata: Jurnalul unui pusti vol 2 [ISBN-C071]
[Staff] Carte adaugata: Geronimo Stilton vol 1 [ISBN-C072]
[Staff] Carte adaugata: Micul Print pentru copii [ISBN-C073]
[Staff] Carte adaugata: Fetitele [ISBN-C074]
[Staff] Carte adaugata: Singur pe lume [ISBN-C075]
[Staff] Carte adaugata: Dictionarul Explicativ al Limbii Romane [ISBN-R001]
[Staff] Carte adaugata: Dictionarul Ortografic DOOM3 [ISBN-R002]
[Staff] Carte adaugata: Dictionarul de Sinonime [ISBN-R003]
[Staff] Carte adaugata: Dictionarul de Antonime [ISBN-R004]
[Staff] Carte adaugata: Dictionarul Englez-Roman [ISBN-R005]
[Staff] Carte adaugata: Dictionarul Roman-Englez [ISBN-R006]
[Staff] Carte adaugata: Dictionarul Francez-Roman [ISBN-R007]
[Staff] Carte adaugata: Dictionarul German-Roman [ISBN-R008]
[Staff] Carte adaugata: Dictionarul de Informatica [ISBN-R009]
[Staff] Carte adaugata: Dictionarul de Matematica [ISBN-R010]
[Staff] Carte adaugata: Dictionarul de Filosofie [ISBN-R011]
[Staff] Carte adaugata: Dictionarul de Psihologie [ISBN-R012]
[Staff] Carte adaugata: Dictionarul de Economie [ISBN-R013]
[Staff] Carte adaugata: Dictionarul Juridic [ISBN-R014]
[Staff] Carte adaugata: Dictionarul Medical [ISBN-R015]
[Staff] Carte adaugata: Dictionarul de Chimie [ISBN-R016]
[Staff] Carte adaugata: Dictionarul de Fizica [ISBN-R017]
[Staff] Carte adaugata: Dictionarul de Biologie [ISBN-R018]
[Staff] Carte adaugata: Dictionarul de Geografie [ISBN-R019]
[Staff] Carte adaugata: Dictionarul de Sociologie [ISBN-R020]
[Staff] Carte adaugata: Atlas Geografic General [ISBN-R021]
[Staff] Carte adaugata: Atlas Geografic Romania [ISBN-R022]
[Staff] Carte adaugata: Atlas Geografic Europa [ISBN-R023]
[Staff] Carte adaugata: Atlas Geografic Lumea [ISBN-R024]
[Staff] Carte adaugata: Atlas Anatomic Uman [ISBN-R025]
[Staff] Carte adaugata: Atlas Botanic [ISBN-R026]
[Staff] Carte adaugata: Atlas Zoologic [ISBN-R027]
[Staff] Carte adaugata: Atlas Astronomic [ISBN-R028]
[Staff] Carte adaugata: Atlas Istoric Romania [ISBN-R029]
[Staff] Carte adaugata: Atlas Istoric Universal [ISBN-R030]
[Staff] Carte adaugata: Atlas Militar WW2 [ISBN-R031]
[Staff] Carte adaugata: Atlas Flora Romaniei [ISBN-R032]
[Staff] Carte adaugata: Atlas Fauna Romaniei [ISBN-R033]
[Staff] Carte adaugata: Atlas Geologic Romania [ISBN-R034]
[Staff] Carte adaugata: Enciclopedia Universala Britanica vol 1 [ISBN-R035]
[Staff] Carte adaugata: Enciclopedia Universala Britanica vol 2 [ISBN-R036]
[Staff] Carte adaugata: Enciclopedia Romaniei [ISBN-R037]
[Staff] Carte adaugata: Enciclopedia Stiintei [ISBN-R038]
[Staff] Carte adaugata: Enciclopedia Istoriei Lumii [ISBN-R039]
[Staff] Carte adaugata: Enciclopedia Medicinei [ISBN-R040]
[Staff] Carte adaugata: Enciclopedia Dreptului [ISBN-R041]
[Staff] Carte adaugata: Enciclopedia Economiei [ISBN-R042]
[Staff] Carte adaugata: Enciclopedia Tehnicii [ISBN-R043]
[Staff] Carte adaugata: Enciclopedia Culturii Romane [ISBN-R044]
[Staff] Carte adaugata: Enciclopedia Geografiei Romaniei [ISBN-R045]
[Staff] Carte adaugata: Enciclopedia Florei si Faunei [ISBN-R046]
[Staff] Carte adaugata: Enciclopedia Mitologiei Universale [ISBN-R047]
[Staff] Carte adaugata: Enciclopedia Informaticii [ISBN-R048]
[Staff] Carte adaugata: Istoria Romanilor vol 1 [ISBN-R049]
[Staff] Carte adaugata: Istoria literaturii romane [ISBN-R050]
[Staff] Carte adaugata: Biblia editie integrala [ISBN-REL001]
[Staff] Carte adaugata: Noul Testament [ISBN-REL002]
[Staff] Carte adaugata: Vechiul Testament [ISBN-REL003]
[Staff] Carte adaugata: Psaltirea [ISBN-REL004]
[Staff] Carte adaugata: Liturghierul [ISBN-REL005]
[Staff] Carte adaugata: Ceaslovul [ISBN-REL006]
[Staff] Carte adaugata: Viata Sfintilor vol 1 [ISBN-REL007]
[Staff] Carte adaugata: Viata Sfintilor vol 2 [ISBN-REL008]
[Staff] Carte adaugata: Viata Sfintilor vol 3 [ISBN-REL009]
[Staff] Carte adaugata: Filocalia vol 1 [ISBN-REL010]
[Staff] Carte adaugata: Filocalia vol 2 [ISBN-REL011]
[Staff] Carte adaugata: Cararea Imparatiei [ISBN-REL012]
[Staff] Carte adaugata: Biblia Catolica [ISBN-REL013]
[Staff] Carte adaugata: Catehismul Bisericii Catolice [ISBN-REL014]
[Staff] Carte adaugata: Coranul traducere comentata [ISBN-REL015]
[Staff] Carte adaugata: Adevarul [ISSN-Z001]
[Staff] Carte adaugata: Romania Libera [ISSN-Z002]
[Staff] Carte adaugata: Gazeta Sporturilor [ISSN-Z003]
[Staff] Carte adaugata: Libertatea [ISSN-Z004]
[Staff] Carte adaugata: Jurnalul National [ISSN-Z005]Biblioteca 'Biblioteca Universitara Suceava' initiata.
Autor nou adaugat: Frank Herbert
Autor nou adaugat: J.R.R. Tolkien
Autor nou adaugat: George Orwell
Autor nou adaugat: Aldous Huxley
Autor nou adaugat: Isaac Asimov
Autor nou adaugat: Arthur C. Clarke
Autor nou adaugat: Philip K. Dick
Autor nou adaugat: Ursula K. Le Guin
Autor nou adaugat: Ray Bradbury
Autor nou adaugat: William Gibson
Autor nou adaugat: Neil Gaiman
Autor nou adaugat: Terry Pratchett
Autor nou adaugat: Douglas Adams
Autor nou adaugat: Stephen King
Autor nou adaugat: George R.R. Martin
Autor nou adaugat: Brandon Sanderson
Autor nou adaugat: Patrick Rothfuss
Autor nou adaugat: Joe Abercrombie
Autor nou adaugat: Robert Jordan
Autor nou adaugat: Victor Hugo
Autor nou adaugat: Alexandre Dumas
Autor nou adaugat: Jules Verne
Autor nou adaugat: Albert Camus
Autor nou adaugat: Franz Kafka
Autor nou adaugat: Hermann Hesse
Autor nou adaugat: Erich Maria Remarque
Autor nou adaugat: Stefan Zweig
Autor nou adaugat: Fyodor Dostoevsky
Autor nou adaugat: Leo Tolstoy
Autor nou adaugat: Ernest Hemingway
Autor nou adaugat: Umberto Eco
Autor nou adaugat: Haruki Murakami
Autor nou adaugat: Gabriel Garcia Marquez
Autor nou adaugat: Paulo Coelho
Autor nou adaugat: Charles Dickens
Autor nou adaugat: Jane Austen
Autor nou adaugat: Oscar Wilde
Autor nou adaugat: John Grisham
Autor nou adaugat: Agatha Christie
Autor nou adaugat: Dan Brown
Autor nou adaugat: Stieg Larsson
Autor nou adaugat: Lee Child
Autor nou adaugat: Mihai Eminescu
Autor nou adaugat: Ion Creanga
Autor nou adaugat: Ion Luca Caragiale
Autor nou adaugat: Liviu Rebreanu
Autor nou adaugat: Mihail Sadoveanu
Autor nou adaugat: Marin Preda
Autor nou adaugat: Mircea Cartarescu
Autor nou adaugat: Lucian Blaga
Autor nou adaugat: Mircea Eliade
Autor nou adaugat: Camil Petrescu
Autor nou adaugat: Nicolae Steinhardt
Autor nou adaugat: Orson Scott Card
Autor nou adaugat: Andy Weir
Autor nou adaugat: Dan Simmons
Autor nou adaugat: Neal Stephenson
Autor nou adaugat: Gillian Flynn
Autor nou adaugat: Alex Michaelides
Autor nou adaugat: Antoine de Saint-Exupery
Autor nou adaugat: Diana Gabaldon
Autor nou adaugat: Stephenie Meyer
Autor nou adaugat: Suzanne Collins
Autor nou adaugat: Rick Riordan
Autor nou adaugat: Jodi Picoult
Autor nou adaugat: Markus Zusak
Autor nou adaugat: Khaled Hosseini
Autor nou adaugat: Dennis Lehane
Autor nou adaugat: Cormac McCarthy
Autor nou adaugat: Margaret Atwood
Autor nou adaugat: Kazuo Ishiguro
Autor nou adaugat: John le Carre
Autor nou adaugat: Ken Follett
Autor nou adaugat: Bernard Cornwell
Autor nou adaugat: Jasper Fforde
Autor nou adaugat: Annie Proulx
Autor nou adaugat: Paul Auster
Autor nou adaugat: Orhan Pamuk
Autor nou adaugat: Gunter Grass
Autor nou adaugat: Alberto Moravia
Autor nou adaugat: Italo Calvino
Autor nou adaugat: Charles Bukowski
Autor nou adaugat: Jack Kerouac
Autor nou adaugat: J.D. Salinger
Autor nou adaugat: F. Scott Fitzgerald
Autor nou adaugat: William Faulkner
Autor nou adaugat: John Steinbeck
Autor nou adaugat: Bram Stoker
Autor nou adaugat: Mary Shelley
Autor nou adaugat: H.P. Lovecraft
Autor nou adaugat: Shirley Jackson
Autor nou adaugat: Lionel Shriver
Autor nou adaugat: B.A. Paris
Autor nou adaugat: Clive Barker
Autor nou adaugat: Harper Lee
Autor nou adaugat: Ernest Cline
Autor nou adaugat: Martha Wells
Autor nou adaugat: James S.A. Corey
Autor nou adaugat: John Scalzi
Autor nou adaugat: Becky Chambers
Autor nou adaugat: Jeff VanderMeer
Autor nou adaugat: Charlotte Bronte
Autor nou adaugat: Emily Bronte
Autor nou adaugat: Daphne du Maurier
Autor nou adaugat: Patrick Suskind
Autor nou adaugat: Laura Esquivel
Autor nou adaugat: Isabel Allende
Autor nou adaugat: Joseph Heller
Autor nou adaugat: Kurt Vonnegut
Autor nou adaugat: Claudiu Tataru
Autor nou adaugat: Matei Calinescu
Autor nou adaugat: Barbu Eugen
Autor nou adaugat: Robert C. Martin
Autor nou adaugat: Erich Gamma
Autor nou adaugat: Martin Fowler
Autor nou adaugat: Donald Knuth
Autor nou adaugat: Bjarne Stroustrup
Autor nou adaugat: Brian Kernighan
Autor nou adaugat: Andrew Tanenbaum
Autor nou adaugat: Thomas Cormen
Autor nou adaugat: Scott Meyers
Autor nou adaugat: Andrew Hunt
Autor nou adaugat: Mark Lutz
Autor nou adaugat: Eric Evans
Autor nou adaugat: Stephen Prata
Autor nou adaugat: Anthony Williams
Autor nou adaugat: Andrei Alexandrescu
Autor nou adaugat: Ivan Cukic
Autor nou adaugat: David Vandevoorde
Autor nou adaugat: Michael Dawson
Autor nou adaugat: Luciano Ramalho
Autor nou adaugat: Al Sweigart
Autor nou adaugat: David Beazley
Autor nou adaugat: Charles Severance
Autor nou adaugat: Dan Bader
Autor nou adaugat: Paul Barry
Autor nou adaugat: Sebastian Raschka
Autor nou adaugat: Steven Skiena
Autor nou adaugat: Gayle McDowell
Autor nou adaugat: Steven Halim
Autor nou adaugat: Joshua Bloch
Autor nou adaugat: Kathy Sierra
Autor nou adaugat: Herbert Schildt
Autor nou adaugat: Craig Walls
Autor nou adaugat: Aurelien Geron
Autor nou adaugat: Ian Goodfellow
Autor nou adaugat: Christopher Bishop
Autor nou adaugat: Richard Sutton
Autor nou adaugat: Wes McKinney
Autor nou adaugat: Joel Grus
Autor nou adaugat: Steven Bird
Autor nou adaugat: Daniel Jurafsky
Autor nou adaugat: Richard Szeliski
Autor nou adaugat: Thushan Madhavan
Autor nou adaugat: Steve McConnell
Autor nou adaugat: Eric Freeman
Autor nou adaugat: Kent Beck
Autor nou adaugat: W. Richard Stevens
Autor nou adaugat: William Shotts
Autor nou adaugat: Robert Love
Autor nou adaugat: Sam Newman
Autor nou adaugat: Marko Luksa
Autor nou adaugat: Nigel Poulton
Autor nou adaugat: Betsy Beyer
Autor nou adaugat: Gene Kim
Autor nou adaugat: Scott Chacon
Autor nou adaugat: Andreas Wittig
Autor nou adaugat: Martin Kleppmann
Autor nou adaugat: Abraham Silberschatz
Autor nou adaugat: Baron Schwartz
Autor nou adaugat: Kristina Chodorow
Autor nou adaugat: Jon Erickson
Autor nou adaugat: Bruce Schneier
Autor nou adaugat: Weidman Georgia
Autor nou adaugat: Dafydd Stuttard
Autor nou adaugat: Douglas Crockford
Autor nou adaugat: Marijn Haverbeke
Autor nou adaugat: Alex Banks
Autor nou adaugat: Jon Duckett
Autor nou adaugat: Mario Casciaro
Autor nou adaugat: Yakov Fain
Autor nou adaugat: Erik Hanchett
Autor nou adaugat: Jeremy Wilken
Autor nou adaugat: Jason Gregory
Autor nou adaugat: Tomas Akenine-Moller
Autor nou adaugat: Simon Monk
Autor nou adaugat: Jim Blandy
Autor nou adaugat: Steve Klabnik
Autor nou adaugat: Alan Donovan
Autor nou adaugat: Charles Calvert
Autor nou adaugat: Fred Brooks
Autor nou adaugat: John Sonmez
Autor nou adaugat: Camille Fournier
Autor nou adaugat: Will Larson
Autor nou adaugat: Alex Xu
Autor nou adaugat: John Ousterhout
Autor nou adaugat: David Patterson
Autor nou adaugat: David Harris
Autor nou adaugat: Harold Abelson
Autor nou adaugat: Gwen Shapira
Autor nou adaugat: Bill Chambers
Autor nou adaugat: Tom White
Autor nou adaugat: Matthew Hinman
Autor nou adaugat: Elecia White
Autor nou adaugat: Matt Bishop
Autor nou adaugat: Moritz Wulfken
Autor nou adaugat: Valentina Ozturk
Autor nou adaugat: David Foster
Autor nou adaugat: Noah Gift
Autor nou adaugat: Matt Butcher
Autor nou adaugat: Jack Hidary
Autor nou adaugat: Daniel Drescher
Autor nou adaugat: Andreas Antonopoulos
Autor nou adaugat: Joe Conway
Autor nou adaugat: Bill Hardy
Autor nou adaugat: Eric Windmill
Autor nou adaugat: Chris Richardson
Autor nou adaugat: Samer Buna
Autor nou adaugat: Mark Masse
Autor nou adaugat: Autori Colectiv
Autor nou adaugat: J.K. Rowling
Autor nou adaugat: Roald Dahl
Autor nou adaugat: C.S. Lewis
Autor nou adaugat: Hans Christian Andersen
Autor nou adaugat: Jacob Grimm
Autor nou adaugat: Petre Ispirescu
Autor nou adaugat: A.A. Milne
Autor nou adaugat: Astrid Lindgren
Autor nou adaugat: Rudyard Kipling
Autor nou adaugat: Lewis Carroll
Autor nou adaugat: J.M. Barrie
Autor nou adaugat: Carlo Collodi
Autor nou adaugat: Johanna Spyri
Autor nou adaugat: Daniel Defoe
Autor nou adaugat: Mark Twain
Autor nou adaugat: Robert Louis Stevenson
Autor nou adaugat: Miguel de Cervantes
Autor nou adaugat: Jonathan Swift
Autor nou adaugat: Erich Kastner
Autor nou adaugat: H.G. Wells
Autor nou adaugat: Jeff Kinney
Autor nou adaugat: Geronimo Stilton
Autor nou adaugat: Louisa May Alcott
Autor nou adaugat: Hector Malot
Autor nou adaugat: Miron Costin
Autor nou adaugat: Grigore Ureche
Autor nou adaugat: Dimitrie Cantemir
Autor nou adaugat: Cronicar Necunoscut
Autor nou adaugat: Traducator Necunoscut
Autor nou adaugat: Calugar Necunoscut
Autor nou adaugat: Mitropolit Varlaam
Autor nou adaugat: Logofat Eustratie
Autor nou adaugat: Mitropolit Dosoftei
[Staff] Carte adaugata: Dune [ISBN-F001]
[Staff] Carte adaugata: Dune Messia [ISBN-F002]
[Staff] Carte adaugata: Children of Dune [ISBN-F003]
[Staff] Carte adaugata: Dune God Emperor [ISBN-F004]
[Staff] Carte adaugata: Stapanul Inelelor: Fratia Inelului [ISBN-F005]
[Staff] Carte adaugata: Stapanul Inelelor: Cele Doua Turnuri [ISBN-F006]
[Staff] Carte adaugata: Stapanul Inelelor: Intoarcerea Regelui [ISBN-F007]
[Staff] Carte adaugata: Hobbitul [ISBN-F008]
[Staff] Carte adaugata: Silmarillion [ISBN-F009]
[Staff] Carte adaugata: 1984 [ISBN-F010]
[Staff] Carte adaugata: Ferma Animalelor [ISBN-F011]
[Staff] Carte adaugata: Minunata Lume Noua [ISBN-F012]
[Staff] Carte adaugata: Foundation [ISBN-F013]
[Staff] Carte adaugata: Foundation and Empire [ISBN-F014]
[Staff] Carte adaugata: Second Foundation [ISBN-F015]
[Staff] Carte adaugata: I Robot [ISBN-F016]
[Staff] Carte adaugata: 2001 A Space Odyssey [ISBN-F017]
[Staff] Carte adaugata: Rendezvous with Rama [ISBN-F018]
[Staff] Carte adaugata: Do Androids Dream of Electric Sheep [ISBN-F019]
[Staff] Carte adaugata: The Man in the High Castle [ISBN-F020]
[Staff] Carte adaugata: Fahrenheit 451 [ISBN-F021]
[Staff] Carte adaugata: Neuromancer [ISBN-F022]
[Staff] Carte adaugata: American Gods [ISBN-F023]
[Staff] Carte adaugata: Good Omens [ISBN-F024]
[Staff] Carte adaugata: The Colour of Magic [ISBN-F025]
[Staff] Carte adaugata: Guards Guards [ISBN-F026]
[Staff] Carte adaugata: Hitchhikers Guide to the Galaxy [ISBN-F027]
[Staff] Carte adaugata: The Shining [ISBN-F028]
[Staff] Carte adaugata: It [ISBN-F029]
[Staff] Carte adaugata: Pet Sematary [ISBN-F030]
[Staff] Carte adaugata: Misery [ISBN-F031]
[Staff] Carte adaugata: The Stand [ISBN-F032]
[Staff] Carte adaugata: A Game of Thrones [ISBN-F033]
[Staff] Carte adaugata: A Clash of Kings [ISBN-F034]
[Staff] Carte adaugata: A Storm of Swords [ISBN-F035]
[Staff] Carte adaugata: The Final Empire [ISBN-F036]
[Staff] Carte adaugata: The Well of Ascension [ISBN-F037]
[Staff] Carte adaugata: The Hero of Ages [ISBN-F038]
[Staff] Carte adaugata: The Way of Kings [ISBN-F039]
[Staff] Carte adaugata: The Name of the Wind [ISBN-F040]
[Staff] Carte adaugata: The Wise Mans Fear [ISBN-F041]
[Staff] Carte adaugata: The Blade Itself [ISBN-F042]
[Staff] Carte adaugata: Before They Are Hanged [ISBN-F043]
[Staff] Carte adaugata: The Eye of the World [ISBN-F044]
[Staff] Carte adaugata: Enders Game [ISBN-F045]
[Staff] Carte adaugata: The Martian [ISBN-F046]
[Staff] Carte adaugata: Project Hail Mary [ISBN-F047]
[Staff] Carte adaugata: Hyperion [ISBN-F048]
[Staff] Carte adaugata: Snow Crash [ISBN-F049]
[Staff] Carte adaugata: Les Miserables [ISBN-F050]
[Staff] Carte adaugata: Notre-Dame de Paris [ISBN-F051]
[Staff] Carte adaugata: Cei trei muschetari [ISBN-F052]
[Staff] Carte adaugata: Contele de Monte Cristo vol 1 [ISBN-F053]
[Staff] Carte adaugata: Contele de Monte Cristo vol 2 [ISBN-F054]
[Staff] Carte adaugata: 20000 de leghe sub mari [ISBN-F055]
[Staff] Carte adaugata: Ocolul pamantului in 80 de zile [ISBN-F056]
[Staff] Carte adaugata: Strainul [ISBN-F057]
[Staff] Carte adaugata: Ciuma [ISBN-F058]
[Staff] Carte adaugata: Procesul [ISBN-F059]
[Staff] Carte adaugata: Metamorfoza [ISBN-F060]
[Staff] Carte adaugata: Siddhartha [ISBN-F061]
[Staff] Carte adaugata: Lupul de stepa [ISBN-F062]
[Staff] Carte adaugata: Pe frontul de vest nimic nou [ISBN-F063]
[Staff] Carte adaugata: Arc de triumf [ISBN-F064]
[Staff] Carte adaugata: Scrisoare catre o necunoscuta [ISBN-F065]
[Staff] Carte adaugata: Crime and Punishment [ISBN-F066]
[Staff] Carte adaugata: The Brothers Karamazov [ISBN-F067]
[Staff] Carte adaugata: War and Peace [ISBN-F068]
[Staff] Carte adaugata: Anna Karenina [ISBN-F069]
[Staff] Carte adaugata: Batranul si marea [ISBN-F070]
[Staff] Carte adaugata: Adio arme [ISBN-F071]
[Staff] Carte adaugata: Numele trandafirului [ISBN-F072]
[Staff] Carte adaugata: Norvegia Forest [ISBN-F073]
[Staff] Carte adaugata: 1Q84 vol 1 [ISBN-F074]
[Staff] Carte adaugata: Suta de ani de singuratate [ISBN-F075]
[Staff] Carte adaugata: Alchimistul [ISBN-F076]
[Staff] Carte adaugata: David Copperfield [ISBN-F077]
[Staff] Carte adaugata: Oliver Twist [ISBN-F078]
[Staff] Carte adaugata: Mandrie si prejudecata [ISBN-F079]
[Staff] Carte adaugata: Dorian Gray [ISBN-F080]
[Staff] Carte adaugata: The Firm [ISBN-F081]
